,name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level,prob_not_leaving,prob_leaving
13475,MANNIX,0.58,0.91,3,154,10,0,0,0,product_mng,high,3,0.9,0.1
13474,PATTILLO,0.98,0.98,4,170,10,0,0,0,IT,medium,2,0.9,0.1
8458,STUTZ,0.69,0.91,6,150,5,0,0,0,IT,medium,2,0.9,0.1
13472,WYSONG,0.81,0.85,4,134,10,1,0,0,management,medium,2,0.9,0.1
2884,SAMPLE,0.75,0.78,2,251,6,0,0,0,technical,medium,2,0.9,0.1
8578,MERRIFIELD,0.82,0.95,6,191,6,0,0,0,accounting,medium,2,0.9,0.1
5488,PARTON,0.69,0.74,2,271,2,0,0,0,product_mng,low,1,0.9,0.1
13460,HAYDON,0.75,0.84,5,222,3,1,0,0,IT,medium,2,0.9,0.1
13458,MUTCHLER,0.4,0.89,2,165,3,0,0,0,IT,medium,2,0.9,0.1
10064,KRUPP,0.61,0.84,4,265,2,0,0,0,IT,low,1,0.9,0.1
10007,RICCARDI,0.13,0.77,4,201,5,0,0,0,marketing,medium,2,0.9,0.1
2648,SCALES,0.54,0.75,3,240,3,0,0,0,support,medium,2,0.9,0.1
2908,SISSON,0.73,0.75,3,259,4,0,0,0,marketing,medium,2,0.9,0.1
2910,HYMAN,0.59,0.81,6,123,5,0,0,0,sales,medium,2,0.9,0.1
6050,KILMER,0.53,0.74,5,181,2,0,0,0,sales,medium,2,0.9,0.1
13449,CASSANO,0.39,0.89,3,188,5,0,0,0,support,low,1,0.9,0.1
10492,REALE,0.51,0.94,5,260,4,0,0,0,technical,low,1,0.9,0.1
8588,DAME,0.82,0.97,4,243,3,1,0,0,technical,low,1,0.9,0.1
7818,HINCKLEY,0.76,0.9,3,279,6,0,0,0,hr,medium,2,0.9,0.1
7441,BEAMON,0.92,0.77,5,191,2,0,0,0,technical,medium,2,0.9,0.1
5812,OLIPHANT,0.44,0.99,5,119,2,0,0,0,sales,low,1,0.9,0.1
6244,DESROSIERS,0.54,0.93,3,124,5,0,0,0,IT,medium,2,0.9,0.1
13903,JOSEPHS,0.66,0.89,4,173,4,0,0,0,support,low,1,0.9,0.1
3416,REGALADO,0.84,0.97,6,223,2,0,0,0,technical,medium,2,0.9,0.1
8924,BECKFORD,0.92,0.99,4,245,4,0,0,0,IT,medium,2,0.9,0.1
5297,EDENS,0.21,0.93,4,260,3,0,0,0,hr,low,1,0.9,0.1
5291,BROWDER,0.95,0.7,6,243,3,0,0,0,sales,medium,2,0.9,0.1
7265,GERHART,0.99,0.79,4,172,2,0,0,0,sales,medium,2,0.9,0.1
2428,HANDY,0.65,0.86,5,250,3,0,0,0,IT,low,1,0.9,0.1
3557,COOMBS,0.82,0.71,4,164,4,0,0,0,support,low,1,0.9,0.1
7270,COEN,0.98,0.86,2,219,4,0,0,0,sales,low,1,0.9,0.1
10350,SHETH,1.0,0.86,4,195,4,0,0,0,support,medium,2,0.9,0.1
7355,MULLANEY,0.73,0.94,3,251,6,0,0,0,sales,medium,2,0.9,0.1
10648,BEVER,0.99,0.81,3,183,2,0,0,0,technical,low,1,0.9,0.1
10651,DASHER,0.13,0.76,5,219,4,0,0,0,technical,low,1,0.9,0.1
5288,BUNNELL,0.94,0.7,3,271,4,0,0,0,sales,medium,2,0.9,0.1
8835,SALA,0.92,0.89,4,236,4,1,0,0,technical,medium,2,0.9,0.1
13900,CHERAMIE,0.51,0.76,4,140,3,0,0,0,support,low,1,0.9,0.1
5213,YEH,0.17,0.91,2,271,4,0,0,0,sales,medium,2,0.9,0.1
3414,MURRY,0.62,0.88,2,263,4,0,0,0,support,medium,2,0.9,0.1
13059,VALLONE,0.83,0.86,4,98,4,0,0,0,sales,low,1,0.9,0.1
8806,VANHOOK,0.31,1.0,4,177,5,0,0,0,accounting,medium,2,0.9,0.1
5645,MUNROE,0.22,0.78,6,206,6,0,0,0,RandD,low,1,0.9,0.1
13079,SHURTLEFF,0.43,0.71,3,186,2,0,0,0,accounting,medium,2,0.9,0.1
8808,SOTOMAYOR,0.33,0.95,4,280,3,0,0,0,accounting,medium,2,0.9,0.1
6249,STITH,0.6,0.78,6,211,4,1,0,0,product_mng,medium,2,0.9,0.1
5309,WEI,0.54,0.88,3,251,2,0,0,0,technical,low,1,0.9,0.1
3389,DEXTER,0.43,0.72,3,258,4,0,0,0,hr,medium,2,0.9,0.1
13855,SCOTTO,0.9,0.85,3,158,7,0,0,0,marketing,medium,2,0.9,0.1
10635,HOUCHIN,0.21,0.71,4,270,2,0,0,0,sales,high,3,0.9,0.1
10638,LECLERC,0.74,0.87,5,264,3,0,0,0,accounting,high,3,0.9,0.1
8928,APPLEWHITE,0.56,0.86,4,137,2,1,0,0,RandD,high,3,0.9,0.1
10639,DEARDORFF,0.75,0.83,4,133,4,0,0,0,hr,high,3,0.9,0.1
3404,TOM,0.74,0.91,2,264,3,0,0,0,support,low,1,0.9,0.1
8933,QUIJADA,0.88,0.84,4,171,4,1,0,0,support,medium,2,0.9,0.1
9833,STALKER,0.24,0.71,3,187,5,0,0,0,IT,low,1,0.9,0.1
3408,GARIBAY,0.56,0.75,4,249,3,0,0,0,support,low,1,0.9,0.1
11125,WICKLINE,0.54,0.83,4,201,8,1,0,0,sales,medium,2,0.9,0.1
3574,HELD,0.27,0.82,4,276,2,0,0,0,IT,medium,2,0.9,0.1
8358,CHAIDEZ,0.49,0.8,3,227,4,1,0,0,technical,low,1,0.9,0.1
6228,ASCENCIO,0.76,0.8,4,226,5,0,0,0,support,low,1,0.9,0.1
13864,SWEETING,0.65,0.82,5,265,3,0,0,0,IT,low,1,0.9,0.1
3518,WOODWORTH,0.15,0.76,5,277,4,0,0,0,marketing,low,1,0.9,0.1
13895,STYER,0.69,0.85,3,153,10,0,0,0,support,medium,2,0.9,0.1
9866,DANE,0.12,0.81,4,287,6,0,0,0,sales,medium,2,0.9,0.1
12964,HARNED,0.6,0.86,6,247,6,0,0,0,product_mng,medium,2,0.9,0.1
13000,GENOVA,0.62,0.94,4,252,4,0,0,0,accounting,low,1,0.9,0.1
6206,HALLETT,0.48,0.84,3,146,2,1,0,0,sales,medium,2,0.9,0.1
3489,STAGGS,0.86,0.93,2,260,2,0,0,0,support,low,1,0.9,0.1
7316,MESSIER,0.17,0.85,3,168,4,0,0,0,IT,low,1,0.9,0.1
5262,VALENTINO,0.68,0.97,5,207,4,1,0,0,RandD,low,1,0.9,0.1
8908,BROADBENT,0.4,0.73,4,146,3,0,0,0,support,low,1,0.9,0.1
5641,WAITS,0.38,0.92,5,238,2,0,0,0,product_mng,low,1,0.9,0.1
7310,KITTLE,0.83,0.91,4,210,4,0,0,0,technical,low,1,0.9,0.1
5928,SALOMON,0.84,0.74,2,168,3,0,0,0,support,low,1,0.9,0.1
6218,SCHUTTE,0.65,0.76,3,111,5,0,0,0,technical,medium,2,0.9,0.1
5259,RIGBY,0.92,0.8,4,263,4,0,0,0,RandD,low,1,0.9,0.1
8362,KENNON,0.76,0.94,4,168,6,0,0,0,technical,medium,2,0.9,0.1
3497,SEGOVIA,0.74,0.97,2,135,4,0,0,0,IT,medium,2,0.9,0.1
5929,HICKSON,0.52,0.8,2,144,4,0,0,0,support,low,1,0.9,0.1
2435,HWANG,0.21,0.7,6,130,6,1,0,0,RandD,low,1,0.9,0.1
3476,COCKRELL,0.81,0.76,5,134,2,0,0,0,technical,low,1,0.9,0.1
3528,BAYER,0.48,0.74,2,157,2,1,0,0,sales,medium,2,0.9,0.1
3538,RAMON,0.54,0.72,3,148,4,0,0,0,accounting,medium,2,0.9,0.1
5277,WINGFIELD,0.67,0.93,5,133,2,0,0,0,sales,medium,2,0.9,0.1
8907,BUZZARD,0.23,0.79,5,196,5,1,0,0,support,low,1,0.9,0.1
13024,COPPINGER,0.76,0.88,5,265,4,0,0,0,support,low,1,0.9,0.1
8848,GARRY,0.53,0.71,4,271,3,0,0,0,IT,medium,2,0.9,0.1
3536,PARKINSON,0.13,0.91,2,149,5,0,0,0,sales,medium,2,0.9,0.1
3454,BUSS,0.89,0.86,3,178,4,0,0,0,sales,medium,2,0.9,0.1
3530,THATCHER,0.71,0.77,4,192,4,0,0,0,sales,medium,2,0.9,0.1
3456,HOYLE,0.24,0.87,5,268,5,0,0,0,sales,medium,2,0.9,0.1
5275,BAZAN,0.93,0.88,4,261,4,0,0,0,sales,medium,2,0.9,0.1
13869,CLUTE,0.66,0.78,4,161,6,0,0,0,IT,low,1,0.9,0.1
13870,LISK,0.15,0.81,5,280,3,1,0,0,RandD,high,3,0.9,0.1
13013,GRISSETT,0.16,0.76,4,223,4,0,0,0,technical,low,1,0.9,0.1
2434,MCCLELLAND,0.65,0.75,2,151,3,0,0,0,IT,low,1,0.9,0.1
13873,ALLOWAY,0.7,0.7,3,162,8,0,0,0,RandD,high,3,0.9,0.1
13852,DURAZO,0.22,0.7,4,159,5,0,0,0,management,low,1,0.9,0.1
13882,FREW,0.71,0.93,5,140,8,0,0,0,marketing,medium,2,0.9,0.1
5311,SHAUGHNESSY,0.86,0.75,5,157,4,0,0,0,support,low,1,0.9,0.1
2408,HAMBY,0.22,0.88,4,213,3,1,0,0,technical,medium,2,0.9,0.1
8776,JACOBI,0.64,0.72,4,253,4,0,0,0,RandD,high,3,0.9,0.1
9910,CROWL,0.96,0.88,2,193,2,0,0,0,IT,low,1,0.9,0.1
13089,KRON,1.0,0.88,6,201,4,0,0,0,technical,low,1,0.9,0.1
2404,SATTERFIELD,0.16,0.76,5,192,3,0,0,0,technical,medium,2,0.9,0.1
13104,SCHULDT,0.59,0.97,5,179,6,0,0,0,support,medium,2,0.9,0.1
3601,MARTINS,0.72,0.79,4,192,4,0,0,0,sales,low,1,0.9,0.1
3331,HARTER,0.84,0.94,4,270,3,1,0,0,support,low,1,0.9,0.1
8348,KLASSEN,0.8,0.78,3,251,3,0,0,0,sales,high,3,0.9,0.1
5175,ALBERTS,0.62,0.92,5,149,3,0,0,0,IT,low,1,0.9,0.1
13111,VOLKMAN,1.0,0.79,5,171,5,0,0,0,IT,medium,2,0.9,0.1
3359,ALDERMAN,0.78,0.96,4,111,2,0,0,0,sales,high,3,0.9,0.1
13839,OGAWA,0.57,0.75,4,249,10,0,0,0,product_mng,medium,2,0.9,0.1
9906,TESTERMAN,0.82,0.85,5,195,4,0,0,0,technical,low,1,0.9,0.1
9820,AMBROSIO,0.96,0.85,5,211,4,0,0,0,support,low,1,0.9,0.1
7223,MAROTTA,0.83,0.98,3,229,6,0,0,0,support,medium,2,0.9,0.1
3615,CLOUGH,0.75,1.0,3,102,3,0,0,0,accounting,medium,2,0.9,0.1
6260,MCMULLIN,0.19,0.86,4,198,6,0,0,0,accounting,medium,2,0.9,0.1
5333,ERICSON,0.96,0.98,5,248,3,0,0,0,product_mng,low,1,0.9,0.1
7907,HOLSTON,0.8,0.81,3,199,4,1,0,0,support,medium,2,0.9,0.1
7409,LASLEY,0.23,0.7,4,233,2,0,0,0,management,medium,2,0.9,0.1
7410,RATCLIFFE,0.21,0.81,4,227,5,0,0,0,marketing,medium,2,0.9,0.1
13920,PFAU,0.77,0.86,5,238,3,0,0,0,management,high,3,0.9,0.1
7913,CHAUVIN,0.84,0.98,4,134,5,1,0,0,support,medium,2,0.9,0.1
7395,TESTER,0.63,0.83,4,243,4,0,0,0,product_mng,low,1,0.9,0.1
9899,DEHAAN,0.79,0.85,4,100,6,0,0,0,support,medium,2,0.9,0.1
7904,NERO,0.9,0.76,2,150,2,0,0,0,technical,medium,2,0.9,0.1
8799,HUSBAND,0.92,0.95,6,239,4,0,0,0,sales,medium,2,0.9,0.1
3368,LATIMER,0.83,0.82,5,273,4,0,0,0,sales,low,1,0.9,0.1
8772,HEALD,0.59,0.75,2,273,2,0,0,0,IT,high,3,0.9,0.1
7906,ABATE,0.23,0.8,5,139,3,0,0,0,support,medium,2,0.9,0.1
3628,MCGREW,0.21,0.93,4,243,4,0,0,0,technical,low,1,0.9,0.1
3594,RAFFERTY,0.31,0.98,5,232,5,0,0,0,marketing,low,1,0.9,0.1
6172,RICKERT,0.72,0.95,2,178,4,1,0,0,product_mng,medium,2,0.9,0.1
5651,REMINGTON,0.15,0.76,4,255,6,0,0,0,accounting,low,1,0.9,0.1
9747,BARNA,0.96,0.91,5,179,2,0,0,0,support,high,3,1.0,0.0
9855,VANKIRK,0.67,0.83,3,171,3,1,0,0,marketing,medium,2,1.0,0.0
9790,LEITCH,0.72,0.78,3,229,2,0,0,0,sales,medium,2,1.0,0.0
9574,TUNNELL,0.5,1.0,3,149,2,0,0,0,hr,medium,2,1.0,0.0
10046,MOLINARO,0.99,0.77,5,160,3,0,0,0,support,medium,2,1.0,0.0
9753,SMIT,0.92,0.89,3,220,2,0,0,0,technical,low,1,1.0,0.0
10106,VILLEDA,0.64,0.74,4,157,4,0,0,0,accounting,low,1,1.0,0.0
9853,FRUGE,0.74,0.85,3,176,3,0,0,0,management,medium,2,1.0,0.0
9804,LENARD,0.71,0.95,4,249,3,0,0,0,hr,low,1,1.0,0.0
10182,PETREE,0.91,0.7,6,201,2,1,0,0,accounting,low,1,1.0,0.0
9808,CARNEVALE,0.56,0.89,3,163,3,1,0,0,technical,high,3,1.0,0.0
9577,TWOMEY,0.66,0.87,4,139,3,0,0,0,technical,medium,2,1.0,0.0
9573,ULLMAN,0.93,0.78,5,191,4,0,0,0,hr,medium,2,1.0,0.0
9844,TENNISON,0.51,0.73,3,205,4,0,0,0,accounting,high,3,1.0,0.0
9857,PEARLMAN,0.54,0.87,4,163,3,0,0,0,sales,medium,2,1.0,0.0
9754,MCNEESE,0.96,0.82,5,185,3,0,0,0,technical,low,1,1.0,0.0
10099,CANE,0.55,0.74,2,116,3,0,0,0,sales,low,1,1.0,0.0
9537,MALOTT,0.93,0.98,4,189,3,0,0,0,RandD,medium,2,1.0,0.0
10051,HOU,0.63,0.74,4,234,3,0,0,0,support,low,1,1.0,0.0
10008,CAYLOR,0.96,0.92,3,150,2,0,0,0,marketing,medium,2,1.0,0.0
9789,RENEAU,0.92,0.91,3,202,2,0,0,0,sales,medium,2,1.0,0.0
10009,ROTHSCHILD,0.71,0.72,4,137,3,0,0,0,sales,medium,2,1.0,0.0
9797,HALLAM,0.69,0.77,3,232,2,0,0,0,sales,low,1,1.0,0.0
9999,ESCH,0.26,0.91,5,183,6,0,0,0,IT,medium,2,1.0,0.0
9805,WEHNER,0.63,0.82,5,268,3,0,0,0,hr,high,3,1.0,0.0
10065,UPDIKE,0.65,0.83,5,182,2,1,0,0,IT,low,1,1.0,0.0
9742,BENGTSON,0.63,0.87,4,145,3,1,0,0,support,high,3,1.0,0.0
10118,WEISBERG,0.13,0.72,4,154,4,0,0,0,technical,medium,2,1.0,0.0
9849,PUTNEY,0.65,0.79,3,201,3,1,0,0,sales,high,3,1.0,0.0
10049,NACE,0.25,0.8,5,237,6,0,0,0,support,medium,2,1.0,0.0
9854,CHRISTNER,0.9,0.77,5,163,3,0,0,0,marketing,medium,2,1.0,0.0
10048,RINGLER,0.5,0.74,4,237,2,1,0,0,support,medium,2,1.0,0.0
9567,FRAWLEY,0.96,0.92,3,182,4,0,0,0,sales,low,1,1.0,0.0
9847,COSTANTINO,0.6,0.99,5,161,3,0,0,0,management,high,3,1.0,0.0
9564,LOEB,0.75,0.75,5,133,2,0,0,0,sales,low,1,1.0,0.0
9532,OHALLORAN,0.85,0.86,3,179,3,0,0,0,product_mng,low,1,1.0,0.0
9740,MCALPIN,0.73,0.82,4,205,4,0,0,0,technical,medium,2,1.0,0.0
9739,OLIVERI,0.85,0.9,5,247,2,0,0,0,technical,medium,2,1.0,0.0
9807,HEPNER,0.5,0.8,6,201,5,0,0,0,technical,medium,2,1.0,0.0
9572,MYATT,0.59,0.79,2,195,3,0,0,0,hr,low,1,1.0,0.0
9750,BREESE,0.75,0.98,4,198,3,0,0,0,support,low,1,1.0,0.0
10121,HOYOS,0.62,0.71,3,255,2,0,0,0,technical,medium,2,1.0,0.0
9850,LOFGREN,0.48,0.92,3,234,3,0,0,0,accounting,medium,2,1.0,0.0
9845,MCGARY,0.69,0.94,5,259,2,0,0,0,IT,medium,2,1.0,0.0
10005,KEPLER,0.72,0.74,2,238,3,0,0,0,management,medium,2,1.0,0.0
9569,WEYER,0.75,0.71,3,237,3,1,0,0,accounting,low,1,1.0,0.0
10043,JANZEN,0.55,0.79,3,254,3,1,0,0,technical,medium,2,1.0,0.0
9755,DUGGINS,0.67,0.7,4,222,3,0,0,0,management,low,1,1.0,0.0
9546,JEANLOUIS,0.95,0.95,4,137,4,0,0,0,management,medium,2,1.0,0.0
10062,NARDI,0.82,0.89,5,182,3,0,0,0,IT,low,1,1.0,0.0
9773,WEGENER,0.83,0.74,4,233,3,0,0,0,accounting,medium,2,1.0,0.0
9774,RISINGER,0.71,0.81,3,141,3,0,0,0,support,medium,2,1.0,0.0
9578,TANKSLEY,0.55,0.95,4,249,4,0,0,0,technical,medium,2,1.0,0.0
10015,ELGIN,0.75,0.95,3,268,3,1,0,0,sales,low,1,1.0,0.0
9786,FOSHEE,0.81,0.87,4,203,2,0,0,0,sales,medium,2,1.0,0.0
10017,PYNE,0.89,0.84,6,196,4,0,0,0,sales,medium,2,1.0,0.0
9775,LIVERMORE,0.94,0.87,4,157,3,0,0,0,technical,medium,2,1.0,0.0
10018,HUNSINGER,0.77,0.7,4,232,3,0,0,0,sales,medium,2,1.0,0.0
10019,GOWAN,0.7,0.79,3,226,4,0,0,0,sales,medium,2,1.0,0.0
10060,AMEZQUITA,0.74,1.0,4,242,2,0,0,0,management,low,1,1.0,0.0
10021,NADLER,0.61,1.0,4,133,4,0,0,0,sales,low,1,1.0,0.0
10030,TAO,0.66,0.74,4,179,3,0,0,0,accounting,low,1,1.0,0.0
9777,BREWTON,0.78,0.71,4,216,2,0,0,0,marketing,medium,2,1.0,0.0
9832,MINARD,0.91,0.75,3,166,2,0,0,0,IT,low,1,1.0,0.0
10196,MARA,0.93,0.81,3,212,3,0,0,0,technical,medium,2,1.0,0.0
10023,EDENFIELD,0.61,0.77,4,252,2,0,0,0,sales,low,1,1.0,0.0
10095,BELMONT,0.77,0.73,3,224,2,1,0,0,sales,low,1,1.0,0.0
10059,CADWELL,0.88,0.71,3,184,3,0,0,0,technical,low,1,1.0,0.0
10110,HOCKING,0.92,0.9,4,179,3,0,0,0,hr,low,1,1.0,0.0
9829,CARDINALE,0.98,0.76,5,168,3,0,0,0,technical,low,1,1.0,0.0
9783,SCHNABEL,0.63,0.78,2,158,5,1,0,0,sales,medium,2,1.0,0.0
9551,MONG,0.86,0.91,4,234,3,1,0,0,sales,medium,2,1.0,0.0
10026,BRUHN,0.56,0.75,4,141,3,0,0,0,sales,low,1,1.0,0.0
9782,STRYKER,0.51,0.79,3,137,3,0,0,0,sales,medium,2,1.0,0.0
10027,TROXEL,0.88,0.8,4,239,3,0,0,0,sales,low,1,1.0,0.0
9547,FIRTH,0.72,0.73,5,167,3,0,0,0,marketing,medium,2,1.0,0.0
10107,LEEDY,0.95,0.75,4,203,3,0,0,0,hr,low,1,1.0,0.0
9780,HARSH,0.82,0.74,3,163,2,0,0,0,sales,high,3,1.0,0.0
9831,RUDDY,0.64,0.81,3,209,3,0,0,0,management,low,1,1.0,0.0
9835,HILT,0.51,0.85,2,248,4,0,0,0,IT,high,3,1.0,0.0
9544,PAULY,0.57,0.82,3,149,5,1,0,0,support,medium,2,1.0,0.0
10013,SCHECHTER,0.49,0.85,3,250,2,0,0,0,sales,medium,2,1.0,0.0
9825,BUGGS,0.87,0.7,3,224,3,0,0,0,support,low,1,1.0,0.0
10194,LAROCQUE,0.77,0.76,5,149,2,0,0,0,technical,medium,2,1.0,0.0
10011,BOUTTE,0.87,0.91,3,229,3,1,0,0,sales,medium,2,1.0,0.0
9539,HOUSEMAN,0.97,0.76,3,193,3,0,0,0,RandD,medium,2,1.0,0.0
9843,BOPP,0.52,0.93,2,243,3,0,0,0,accounting,high,3,1.0,0.0
9759,BURMAN,0.91,0.77,4,167,3,1,0,0,IT,medium,2,1.0,0.0
10184,BOGDAN,0.2,0.87,3,140,6,1,0,0,hr,low,1,1.0,0.0
9761,STJEAN,0.98,0.99,4,132,2,0,0,0,product_mng,medium,2,1.0,0.0
9764,SANTINI,0.66,0.89,3,242,3,0,0,0,product_mng,medium,2,1.0,0.0
9813,RUGG,0.64,0.94,3,204,2,0,0,0,technical,high,3,1.0,0.0
9766,KENWORTHY,0.88,0.9,4,152,4,0,0,0,RandD,medium,2,1.0,0.0
9841,WILTON,0.86,0.8,5,134,2,0,0,0,IT,low,1,1.0,0.0
9768,MANES,0.76,0.81,3,175,3,0,0,0,RandD,medium,2,1.0,0.0
10035,OLEA,0.51,0.72,3,242,3,0,0,0,technical,low,1,1.0,0.0
9788,TASKER,0.86,0.7,4,197,3,0,0,0,sales,medium,2,1.0,0.0
9542,TRESSLER,0.87,0.84,4,237,3,1,0,0,sales,medium,2,1.0,0.0
9562,URBANO,0.76,0.74,3,173,2,0,0,0,sales,low,1,1.0,0.0
10193,CHUA,0.87,0.92,2,248,3,0,0,0,technical,low,1,1.0,0.0
9770,GERRY,0.79,0.74,2,158,3,0,0,0,RandD,medium,2,1.0,0.0
9821,SCHWEIZER,0.61,0.99,5,98,2,0,0,0,support,medium,2,1.0,0.0
10012,ZUMWALT,0.86,0.93,3,199,3,1,0,0,sales,medium,2,1.0,0.0
10190,RINK,0.85,0.72,3,150,2,1,0,0,technical,low,1,1.0,0.0
9840,BUSTER,0.46,0.73,6,256,4,0,0,0,product_mng,high,3,1.0,0.0
9558,TWIGG,0.81,0.89,4,166,2,1,0,0,sales,low,1,1.0,0.0
9837,BENNINGTON,0.86,0.9,4,162,3,0,0,0,product_mng,low,1,1.0,0.0
10033,STIER,0.6,0.98,5,213,3,0,0,0,hr,low,1,1.0,0.0
10052,HAFFNER,0.68,0.73,3,250,2,0,0,0,support,medium,2,1.0,0.0
10031,LABRIE,0.82,0.93,3,160,3,0,0,0,hr,low,1,1.0,0.0
9787,BAPTISTA,0.63,0.7,5,177,2,1,0,0,sales,medium,2,1.0,0.0
9836,BROADUS,0.91,0.7,3,193,2,0,0,0,IT,low,1,1.0,0.0
9686,LATHAN,0.55,0.9,4,206,3,0,0,0,product_mng,medium,2,1.0,0.0
9600,HERB,0.8,0.76,4,135,2,0,0,0,technical,low,1,1.0,0.0
10123,MAGNESS,0.81,0.79,4,222,3,0,0,0,support,medium,2,1.0,0.0
9951,FIORENTINO,0.94,0.85,3,137,3,0,0,0,sales,low,1,1.0,0.0
10155,MULLIKIN,0.72,0.76,4,189,2,0,0,0,support,medium,2,1.0,0.0
9712,CAMPUZANO,0.87,0.71,6,224,6,0,0,0,sales,high,3,1.0,0.0
9660,SAEZ,0.88,0.91,3,157,2,0,0,0,technical,medium,2,1.0,0.0
9711,REVELES,0.59,0.97,3,209,3,0,0,0,sales,high,3,1.0,0.0
9801,STURGES,0.58,0.97,2,216,3,0,0,0,accounting,high,3,1.0,0.0
9709,DRY,0.59,0.94,5,274,2,0,0,0,sales,high,3,1.0,0.0
10153,AMMERMAN,0.96,0.81,4,183,3,0,0,0,sales,medium,2,1.0,0.0
9707,ZELL,0.62,0.71,4,168,2,0,0,0,sales,high,3,1.0,0.0
9713,BANISTER,0.89,0.93,3,168,2,0,0,0,sales,high,3,1.0,0.0
9901,LUCY,0.92,0.82,5,252,3,0,0,0,support,medium,2,1.0,0.0
9704,MORRISSETTE,0.87,0.79,3,244,3,0,0,0,sales,high,3,1.0,0.0
9943,CORRY,0.98,0.9,3,186,4,0,0,0,sales,low,1,1.0,0.0
10152,HAGY,0.67,0.77,4,242,3,0,0,0,marketing,medium,2,1.0,0.0
9667,DEMARIA,0.81,0.98,3,141,3,0,0,0,support,medium,2,1.0,0.0
9702,PEART,0.54,0.72,6,222,5,0,0,0,marketing,high,3,1.0,0.0
9668,BLAHA,0.24,0.76,6,213,4,0,0,0,support,medium,2,1.0,0.0
9952,WILDS,0.5,0.75,4,239,2,0,0,0,accounting,low,1,1.0,0.0
9659,ELBERT,0.74,0.71,4,243,3,0,0,0,technical,medium,2,1.0,0.0
9995,DESALVO,0.93,0.79,5,241,4,0,0,0,marketing,high,3,1.0,0.0
9889,HURWITZ,0.59,0.76,3,264,3,0,0,0,technical,medium,2,1.0,0.0
9718,GO,0.96,0.9,3,175,3,1,0,0,sales,low,1,1.0,0.0
9653,HOCKETT,0.82,0.82,5,193,4,0,0,0,technical,medium,2,1.0,0.0
9960,HAUSMAN,0.51,0.79,5,222,2,0,0,0,technical,low,1,1.0,0.0
9884,TEPPER,0.91,0.83,4,235,3,0,0,0,technical,low,1,1.0,0.0
10130,DIPASQUALE,0.52,0.85,4,257,2,0,0,0,support,medium,2,1.0,0.0
9655,SILCOX,0.6,0.72,3,181,2,0,0,0,technical,medium,2,1.0,0.0
10161,BEERY,0.86,0.9,3,158,2,0,0,0,sales,medium,2,1.0,0.0
9956,PETRUCCI,0.59,0.82,3,149,3,0,0,0,hr,low,1,1.0,0.0
9715,SHAVERS,0.79,0.98,3,217,3,0,0,0,sales,low,1,1.0,0.0
9658,HOGGARD,0.61,0.96,4,161,3,1,0,0,technical,medium,2,1.0,0.0
9955,ERAZO,0.55,0.81,5,229,3,0,0,0,hr,low,1,1.0,0.0
9954,FULBRIGHT,0.84,0.78,5,164,3,0,0,0,accounting,low,1,1.0,0.0
9892,MCCULLY,0.5,0.91,4,148,2,0,0,0,technical,medium,2,1.0,0.0
9953,MADSON,0.75,0.95,4,177,3,0,0,0,accounting,low,1,1.0,0.0
9717,NORMAND,0.73,0.89,5,223,3,0,0,0,sales,low,1,1.0,0.0
9897,GRULLON,0.96,0.7,3,169,3,0,0,0,support,high,3,1.0,0.0
9700,ATHEY,0.71,0.7,4,237,4,0,0,0,management,medium,2,1.0,0.0
10088,NORCROSS,0.81,0.77,4,239,3,0,0,0,sales,medium,2,1.0,0.0
9941,GRIFFEY,0.96,0.72,3,157,3,0,0,0,sales,medium,2,1.0,0.0
9920,GARZON,0.54,0.83,3,201,3,0,0,0,accounting,high,3,1.0,0.0
9930,ENLOW,0.14,0.88,3,162,4,0,0,0,marketing,medium,2,1.0,0.0
9928,HAIDER,0.54,0.9,3,206,3,0,0,0,technical,medium,2,1.0,0.0
9924,PEGUERO,0.77,0.93,3,227,3,0,0,0,management,high,3,1.0,0.0
9922,TSO,0.95,0.73,2,187,2,0,0,0,IT,medium,2,1.0,0.0
9679,STOUGH,0.88,0.71,5,219,2,0,0,0,IT,medium,2,1.0,0.0
10149,MEHL,0.8,0.79,4,148,3,0,0,0,RandD,medium,2,1.0,0.0
9921,VALLEJOS,0.23,0.74,5,120,4,0,0,0,accounting,high,3,1.0,0.0
9907,GORDILLO,0.48,0.81,3,212,2,0,0,0,technical,low,1,1.0,0.0
9699,LAJOIE,0.75,0.92,3,160,3,1,0,0,technical,medium,2,1.0,0.0
9919,POLAK,0.85,0.81,3,205,3,0,0,0,marketing,high,3,1.0,0.0
9680,NILSSON,0.51,0.94,4,155,3,0,0,0,IT,medium,2,1.0,0.0
9918,REVELL,0.65,0.82,4,196,2,0,0,0,IT,low,1,1.0,0.0
9687,FASANO,0.74,0.99,4,156,3,0,0,0,product_mng,medium,2,1.0,0.0
10143,SPROUL,0.93,0.9,3,172,3,0,0,0,product_mng,medium,2,1.0,0.0
9914,BRINKERHOFF,0.7,0.76,3,173,2,0,0,0,product_mng,low,1,1.0,0.0
9683,STENGEL,0.56,0.83,5,157,3,0,0,0,IT,medium,2,1.0,0.0
9678,HOBART,0.78,0.86,3,210,3,0,0,0,management,medium,2,1.0,0.0
9931,ABE,0.65,0.79,5,266,3,0,0,0,marketing,medium,2,1.0,0.0
